ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
436,1,1,deficiente,17065,2021-10-21T00:00:00.000000Z
437,2,1,regular,18403,2021-09-01T00:00:00.000000Z
438,4,4,excelente,18124,2021-05-26T00:00:00.000000Z
439,2,2,aceptable,4988362,2021-01-16T00:00:00.000000Z
440,2,1,regular,17892,2021-12-18T00:00:00.000000Z
441,1,1,deficiente,18115,2021-12-16T00:00:00.000000Z
442,3,3,muy bueno,18578,2023-02-17T00:00:00.000000Z
443,3,4,muy bueno,17740,2021-02-06T00:00:00.000000Z
444,5,5,excelente,7943778,2021-02-06T00:00:00.000000Z
445,3,2,aceptable,17853,2021-12-25T00:00:00.000000Z
446,1,1,deficiente,7127772,2022-11-16T00:00:00.000000Z
447,4,3,muy bueno,16753,2021-01-02T00:00:00.000000Z
448,1,1,deficiente,17331,2023-03-14T00:00:00.000000Z
449,2,2,aceptable,9397076,2023-04-01T00:00:00.000000Z
450,2,1,regular,7862341,2023-07-11T00:00:00.000000Z
451,1,1,deficiente,18272,2021-04-11T00:00:00.000000Z
452,3,3,muy bueno,17302,2022-07-17T00:00:00.000000Z
453,1,1,deficiente,17605,2023-09-18T00:00:00.000000Z
454,2,2,aceptable,17353,2021-09-04T00:00:00.000000Z
455,2,1,regular,5240280,2023-04-15T00:00:00.000000Z
456,5,4,excelente,52155,2021-04-04T00:00:00.000000Z
457,5,5,excelente,17069,2021-04-12T00:00:00.000000Z
458,4,3,muy bueno,17019,2022-04-01T00:00:00.000000Z
459,5,5,excelente,17504,2022-07-27T00:00:00.000000Z
460,1,1,deficiente,17341,2021-03-01T00:00:00.000000Z
461,5,5,excelente,16911,2022-06-21T00:00:00.000000Z
462,1,1,deficiente,16788,2023-10-29T00:00:00.000000Z
463,2,1,regular,5237137,2023-04-08T00:00:00.000000Z
464,1,1,deficiente,17651,2022-11-27T00:00:00.000000Z
465,2,1,regular,17625,2021-07-24T00:00:00.000000Z
466,2,2,aceptable,17517,2023-02-24T00:00:00.000000Z
467,3,2,aceptable,52204,2021-05-13T00:00:00.000000Z
468,4,5,excelente,3991019,2023-04-27T00:00:00.000000Z
469,4,3,muy bueno,18037,2021-12-28T00:00:00.000000Z
470,3,3,muy bueno,18446,2023-04-01T00:00:00.000000Z
471,1,1,deficiente,8776080,2023-06-18T00:00:00.000000Z
472,2,1,regular,52175,2023-06-05T00:00:00.000000Z
473,1,1,deficiente,17690,2022-06-14T00:00:00.000000Z
474,5,5,excelente,17938,2023-04-24T00:00:00.000000Z
475,5,5,excelente,7356654,2021-12-12T00:00:00.000000Z
476,4,4,excelente,16693,2022-08-24T00:00:00.000000Z
477,1,1,deficiente,7928031,2022-12-04T00:00:00.000000Z
478,5,5,excelente,18558,2023-10-26T00:00:00.000000Z
479,5,4,excelente,17659,2023-10-05T00:00:00.000000Z
480,3,3,muy bueno,16886,2023-11-08T00:00:00.000000Z
481,4,4,excelente,7928425,2022-03-19T00:00:00.000000Z
482,4,4,excelente,17931,2021-01-25T00:00:00.000000Z
483,5,5,excelente,18431,2022-12-25T00:00:00.000000Z
484,2,1,regular,17249,2022-07-26T00:00:00.000000Z
485,3,4,muy bueno,18063,2022-11-14T00:00:00.000000Z
486,3,2,aceptable,18408,2022-05-07T00:00:00.000000Z
487,2,3,aceptable,16759,2023-01-08T00:00:00.000000Z
488,5,5,excelente,7403983,2022-01-31T00:00:00.000000Z
489,1,2,regular,17015,2022-12-03T00:00:00.000000Z
490,5,5,excelente,17513,2023-03-04T00:00:00.000000Z
491,2,3,aceptable,17904,2022-05-05T00:00:00.000000Z
492,5,4,excelente,7764194,2022-06-19T00:00:00.000000Z
493,2,3,aceptable,6819618,2021-07-11T00:00:00.000000Z
494,1,2,regular,18273,2022-02-27T00:00:00.000000Z
495,4,5,excelente,16960,2022-12-09T00:00:00.000000Z
496,5,4,excelente,17252,2023-07-26T00:00:00.000000Z
497,1,1,deficiente,4794560,2021-01-18T00:00:00.000000Z
498,5,5,excelente,17501,2023-07-21T00:00:00.000000Z
499,3,4,muy bueno,18457,2021-07-19T00:00:00.000000Z
500,1,1,deficiente,18167,2021-10-18T00:00:00.000000Z
501,4,5,excelente,17054,2023-09-07T00:00:00.000000Z
502,4,5,excelente,6905562,2021-06-19T00:00:00.000000Z
503,3,2,aceptable,18389,2022-09-24T00:00:00.000000Z
504,3,2,aceptable,16942,2021-06-07T00:00:00.000000Z
505,3,3,muy bueno,18344,2022-07-06T00:00:00.000000Z
506,4,3,muy bueno,18022,2021-08-27T00:00:00.000000Z
507,1,1,deficiente,18591,2022-06-30T00:00:00.000000Z
508,2,3,aceptable,7902706,2021-07-21T00:00:00.000000Z
509,5,5,excelente,17421,2021-07-25T00:00:00.000000Z
510,1,1,deficiente,17537,2022-04-24T00:00:00.000000Z
511,3,3,muy bueno,17029,2023-01-05T00:00:00.000000Z
512,5,5,excelente,8907324,2021-06-03T00:00:00.000000Z
513,5,4,excelente,52054,2021-05-22T00:00:00.000000Z
514,3,4,muy bueno,18615,2021-05-07T00:00:00.000000Z
515,4,5,excelente,7862341,2022-05-25T00:00:00.000000Z
516,5,4,excelente,17889,2022-05-12T00:00:00.000000Z
517,1,1,deficiente,3573005,2023-02-09T00:00:00.000000Z
518,4,3,muy bueno,18269,2023-06-12T00:00:00.000000Z
519,5,5,excelente,4988362,2022-10-01T00:00:00.000000Z
520,5,4,excelente,52131,2023-08-02T00:00:00.000000Z
521,1,2,regular,17814,2023-02-19T00:00:00.000000Z
522,3,3,muy bueno,17390,2022-05-09T00:00:00.000000Z
523,1,1,deficiente,17684,2022-03-26T00:00:00.000000Z
524,5,5,excelente,5237119,2021-05-31T00:00:00.000000Z
525,4,5,excelente,17366,2023-02-06T00:00:00.000000Z
526,3,3,muy bueno,4731210,2023-08-16T00:00:00.000000Z
527,2,3,aceptable,17081,2021-07-27T00:00:00.000000Z
528,1,1,deficiente,17153,2023-06-13T00:00:00.000000Z
529,4,5,excelente,8799532,2023-05-30T00:00:00.000000Z
530,2,2,aceptable,17336,2022-04-14T00:00:00.000000Z
531,1,1,deficiente,17942,2023-05-16T00:00:00.000000Z
532,3,4,muy bueno,17487,2022-02-24T00:00:00.000000Z
533,5,5,excelente,17750,2022-03-28T00:00:00.000000Z
534,4,4,excelente,5220259,2021-10-23T00:00:00.000000Z
535,2,1,regular,17890,2022-11-23T00:00:00.000000Z
536,5,4,excelente,16939,2022-09-01T00:00:00.000000Z
537,5,5,excelente,18545,2022-12-02T00:00:00.000000Z
538,2,3,aceptable,17415,2022-11-30T00:00:00.000000Z
539,1,1,deficiente,3573773,2022-07-27T00:00:00.000000Z
540,4,3,muy bueno,17755,2023-11-17T00:00:00.000000Z
541,5,4,excelente,17281,2023-02-24T00:00:00.000000Z
542,3,4,muy bueno,16859,2021-06-02T00:00:00.000000Z
543,4,4,excelente,18203,2023-05-10T00:00:00.000000Z
544,2,3,aceptable,17094,2022-05-27T00:00:00.000000Z
545,2,1,regular,52131,2021-11-24T00:00:00.000000Z
546,1,1,deficiente,16868,2023-07-18T00:00:00.000000Z
547,5,5,excelente,7403983,2023-06-17T00:00:00.000000Z
548,1,1,deficiente,16827,2023-12-07T00:00:00.000000Z
549,2,2,aceptable,18048,2022-10-02T00:00:00.000000Z
550,1,2,regular,17799,2023-07-27T00:00:00.000000Z
551,3,2,aceptable,9261936,2022-02-14T00:00:00.000000Z
552,5,4,excelente,17074,2022-03-04T00:00:00.000000Z
553,5,4,excelente,16701,2021-08-01T00:00:00.000000Z
554,3,3,muy bueno,5653737,2021-01-24T00:00:00.000000Z
555,4,4,excelente,16946,2022-12-28T00:00:00.000000Z
556,2,3,aceptable,5246189,2021-07-26T00:00:00.000000Z
557,1,1,deficiente,16943,2021-10-30T00:00:00.000000Z
558,1,2,regular,18559,2022-07-02T00:00:00.000000Z
559,2,3,aceptable,9263613,2021-07-26T00:00:00.000000Z
560,5,4,excelente,17334,2021-01-27T00:00:00.000000Z
561,1,2,regular,18147,2022-12-15T00:00:00.000000Z
562,4,5,excelente,16854,2022-07-13T00:00:00.000000Z
563,1,1,deficiente,17949,2022-03-22T00:00:00.000000Z
564,4,4,excelente,16726,2022-06-07T00:00:00.000000Z
565,3,2,aceptable,17996,2022-10-12T00:00:00.000000Z
566,5,5,excelente,18502,2023-11-21T00:00:00.000000Z
567,2,2,aceptable,17676,2022-12-25T00:00:00.000000Z
568,3,3,muy bueno,17045,2021-02-28T00:00:00.000000Z
569,4,3,muy bueno,17706,2022-11-27T00:00:00.000000Z
570,5,4,excelente,52060,2023-02-03T00:00:00.000000Z
571,1,2,regular,18307,2022-02-10T00:00:00.000000Z
572,1,2,regular,18437,2021-11-11T00:00:00.000000Z
573,2,2,aceptable,5246180,2021-07-05T00:00:00.000000Z
574,3,3,muy bueno,5237133,2023-04-13T00:00:00.000000Z
575,1,1,deficiente,18505,2021-07-28T00:00:00.000000Z
576,3,2,aceptable,3568708,2022-10-05T00:00:00.000000Z
577,5,5,excelente,17081,2021-12-21T00:00:00.000000Z
578,2,2,aceptable,5219929,2022-01-20T00:00:00.000000Z
579,2,2,aceptable,17839,2022-06-01T00:00:00.000000Z
580,4,5,excelente,18437,2022-08-17T00:00:00.000000Z
581,2,3,aceptable,16744,2022-08-08T00:00:00.000000Z
582,3,2,aceptable,4792806,2023-01-09T00:00:00.000000Z
583,2,3,aceptable,18627,2022-10-25T00:00:00.000000Z
584,4,3,muy bueno,18039,2023-10-11T00:00:00.000000Z
585,5,5,excelente,17133,2021-11-04T00:00:00.000000Z
586,4,4,excelente,4749889,2021-06-21T00:00:00.000000Z
587,2,1,regular,17133,2022-08-24T00:00:00.000000Z
588,4,3,muy bueno,18166,2022-09-23T00:00:00.000000Z
589,3,2,aceptable,7603212,2023-01-03T00:00:00.000000Z
590,2,2,aceptable,16886,2023-01-30T00:00:00.000000Z
591,3,3,muy bueno,18036,2021-07-17T00:00:00.000000Z
592,5,4,excelente,17172,2023-04-05T00:00:00.000000Z
593,4,4,excelente,5211393,2021-07-28T00:00:00.000000Z
594,5,5,excelente,18440,2021-10-30T00:00:00.000000Z
595,3,3,muy bueno,18203,2022-12-29T00:00:00.000000Z
596,3,3,muy bueno,17606,2022-11-21T00:00:00.000000Z
597,5,5,excelente,17801,2023-01-02T00:00:00.000000Z
598,2,2,aceptable,17164,2021-10-25T00:00:00.000000Z
599,3,4,muy bueno,8785833,2021-10-18T00:00:00.000000Z
600,4,4,excelente,18256,2021-09-21T00:00:00.000000Z
601,2,2,aceptable,4730844,2023-05-26T00:00:00.000000Z
602,4,3,muy bueno,17339,2023-03-05T00:00:00.000000Z
603,1,1,deficiente,5237118,2022-10-30T00:00:00.000000Z
604,3,2,aceptable,18532,2022-01-11T00:00:00.000000Z
605,3,4,muy bueno,16757,2022-04-24T00:00:00.000000Z
606,3,2,aceptable,5237126,2023-04-19T00:00:00.000000Z
607,1,1,deficiente,5173859,2022-04-02T00:00:00.000000Z
608,5,5,excelente,18348,2023-07-19T00:00:00.000000Z
609,2,1,regular,18254,2021-09-18T00:00:00.000000Z
610,1,2,regular,7840614,2021-07-27T00:00:00.000000Z
611,3,3,muy bueno,17843,2023-09-14T00:00:00.000000Z
612,3,3,muy bueno,5654018,2022-04-19T00:00:00.000000Z
613,5,4,excelente,18151,2021-03-10T00:00:00.000000Z
614,4,3,muy bueno,18020,2022-05-29T00:00:00.000000Z
615,1,2,regular,5237116,2022-01-19T00:00:00.000000Z
616,1,2,regular,18318,2022-01-19T00:00:00.000000Z
617,3,2,aceptable,52229,2022-09-10T00:00:00.000000Z
618,3,4,muy bueno,16882,2022-02-04T00:00:00.000000Z
619,5,5,excelente,8776034,2022-04-25T00:00:00.000000Z
620,1,2,regular,7247845,2021-12-06T00:00:00.000000Z
621,2,2,aceptable,18328,2021-01-22T00:00:00.000000Z
622,3,4,muy bueno,18484,2022-03-21T00:00:00.000000Z
623,4,4,excelente,3569222,2021-10-11T00:00:00.000000Z
624,5,5,excelente,52194,2023-11-07T00:00:00.000000Z
625,1,2,regular,18135,2021-03-24T00:00:00.000000Z
626,1,1,deficiente,16912,2023-03-07T00:00:00.000000Z
627,5,5,excelente,52179,2021-05-08T00:00:00.000000Z
628,2,2,aceptable,3962563,2022-03-18T00:00:00.000000Z
629,5,5,excelente,18116,2021-03-31T00:00:00.000000Z
630,4,3,muy bueno,5653909,2021-12-14T00:00:00.000000Z
631,5,4,excelente,18488,2021-07-11T00:00:00.000000Z
632,2,2,aceptable,7107694,2022-07-18T00:00:00.000000Z
633,4,3,muy bueno,7927289,2021-06-17T00:00:00.000000Z
634,5,4,excelente,17069,2022-09-30T00:00:00.000000Z
635,4,5,excelente,18013,2023-03-04T00:00:00.000000Z
636,3,4,muy bueno,18278,2023-10-07T00:00:00.000000Z
637,1,1,deficiente,18275,2023-06-10T00:00:00.000000Z
638,5,4,excelente,52210,2023-10-10T00:00:00.000000Z
639,4,3,muy bueno,52218,2022-09-22T00:00:00.000000Z
640,4,4,excelente,17956,2021-08-09T00:00:00.000000Z
641,2,1,regular,18263,2023-07-29T00:00:00.000000Z
642,4,5,excelente,17304,2021-09-12T00:00:00.000000Z
643,3,3,muy bueno,17174,2021-06-13T00:00:00.000000Z
644,3,3,muy bueno,17578,2022-03-22T00:00:00.000000Z
645,5,5,excelente,5240112,2022-05-26T00:00:00.000000Z
646,3,2,aceptable,6880820,2022-05-27T00:00:00.000000Z
647,3,3,muy bueno,5237128,2021-01-20T00:00:00.000000Z
648,5,4,excelente,5240285,2021-07-18T00:00:00.000000Z
649,3,2,aceptable,17660,2021-08-05T00:00:00.000000Z
650,5,5,excelente,5213825,2023-06-15T00:00:00.000000Z
651,5,5,excelente,16701,2023-02-16T00:00:00.000000Z
652,1,1,deficiente,3740686,2021-06-02T00:00:00.000000Z
653,3,2,aceptable,17297,2021-12-05T00:00:00.000000Z
654,1,2,regular,52193,2022-02-21T00:00:00.000000Z
655,4,3,muy bueno,3573208,2022-10-24T00:00:00.000000Z
656,4,4,excelente,7906811,2022-06-09T00:00:00.000000Z
657,1,1,deficiente,3573773,2021-08-08T00:00:00.000000Z
658,2,1,regular,17140,2023-10-10T00:00:00.000000Z
659,2,1,regular,17066,2023-05-13T00:00:00.000000Z
660,2,1,regular,6907760,2021-05-16T00:00:00.000000Z
661,5,4,excelente,7126494,2021-06-27T00:00:00.000000Z
662,4,4,excelente,16753,2023-06-19T00:00:00.000000Z
663,5,4,excelente,16974,2021-10-08T00:00:00.000000Z
664,1,1,deficiente,17874,2023-01-18T00:00:00.000000Z
665,5,5,excelente,17700,2021-11-16T00:00:00.000000Z
666,3,2,aceptable,8799540,2021-02-05T00:00:00.000000Z
667,3,2,aceptable,18618,2023-05-28T00:00:00.000000Z
668,2,1,regular,17870,2021-01-24T00:00:00.000000Z
669,3,4,muy bueno,17744,2022-09-06T00:00:00.000000Z
670,3,4,muy bueno,17199,2021-06-08T00:00:00.000000Z
671,2,2,aceptable,16845,2021-07-08T00:00:00.000000Z
672,5,5,excelente,18558,2023-06-09T00:00:00.000000Z
673,3,2,aceptable,17700,2021-04-11T00:00:00.000000Z
674,4,5,excelente,16820,2021-12-24T00:00:00.000000Z
675,2,3,aceptable,3573208,2021-06-08T00:00:00.000000Z
676,2,1,regular,18636,2023-01-25T00:00:00.000000Z
677,5,4,excelente,17346,2023-06-26T00:00:00.000000Z
678,3,2,aceptable,17481,2022-05-01T00:00:00.000000Z
679,2,1,regular,3569235,2021-05-17T00:00:00.000000Z
680,5,5,excelente,18480,2021-12-18T00:00:00.000000Z
681,1,1,deficiente,16816,2021-10-28T00:00:00.000000Z
682,4,3,muy bueno,18277,2021-12-18T00:00:00.000000Z
683,3,4,muy bueno,18633,2021-04-02T00:00:00.000000Z
684,3,2,aceptable,17732,2021-09-02T00:00:00.000000Z
685,5,5,excelente,7933004,2023-09-26T00:00:00.000000Z
686,5,5,excelente,8800261,2021-12-23T00:00:00.000000Z
687,2,3,aceptable,18596,2021-06-18T00:00:00.000000Z
688,2,3,aceptable,18369,2023-08-06T00:00:00.000000Z
689,2,2,aceptable,18178,2023-10-24T00:00:00.000000Z
690,4,5,excelente,6779455,2022-05-10T00:00:00.000000Z
691,5,4,excelente,18404,2022-11-07T00:00:00.000000Z
692,1,1,deficiente,52207,2023-01-23T00:00:00.000000Z
693,4,4,excelente,17986,2022-02-22T00:00:00.000000Z
694,3,4,muy bueno,6819613,2023-06-13T00:00:00.000000Z
695,2,1,regular,3740686,2022-09-15T00:00:00.000000Z
696,2,3,aceptable,18067,2022-02-01T00:00:00.000000Z
697,2,1,regular,52160,2023-06-18T00:00:00.000000Z
698,2,3,aceptable,5213832,2021-07-17T00:00:00.000000Z
699,4,3,muy bueno,17650,2022-07-27T00:00:00.000000Z
700,5,5,excelente,16957,2022-09-28T00:00:00.000000Z
701,5,5,excelente,16843,2023-01-07T00:00:00.000000Z
702,4,3,muy bueno,17160,2022-12-07T00:00:00.000000Z
703,4,3,muy bueno,3963526,2021-08-19T00:00:00.000000Z
704,5,4,excelente,17662,2023-09-29T00:00:00.000000Z
705,3,4,muy bueno,5220679,2021-05-17T00:00:00.000000Z
706,3,3,muy bueno,52040,2023-09-30T00:00:00.000000Z
707,4,3,muy bueno,18458,2023-10-08T00:00:00.000000Z
708,4,4,excelente,7838875,2022-06-30T00:00:00.000000Z
709,3,3,muy bueno,16707,2022-09-30T00:00:00.000000Z
710,4,4,excelente,16712,2022-07-30T00:00:00.000000Z
711,4,5,excelente,52217,2023-11-06T00:00:00.000000Z
712,5,5,excelente,17999,2023-02-07T00:00:00.000000Z
713,1,2,regular,4985933,2022-05-31T00:00:00.000000Z
714,2,2,aceptable,5802688,2023-09-18T00:00:00.000000Z
715,4,3,muy bueno,18238,2021-05-01T00:00:00.000000Z
716,4,3,muy bueno,8914010,2022-07-01T00:00:00.000000Z
717,3,2,aceptable,17147,2023-03-07T00:00:00.000000Z
718,5,5,excelente,17037,2022-03-23T00:00:00.000000Z
719,4,4,excelente,17755,2022-01-22T00:00:00.000000Z
720,5,4,excelente,18376,2022-02-26T00:00:00.000000Z
721,4,5,excelente,18188,2021-04-03T00:00:00.000000Z
722,5,5,excelente,17023,2023-11-20T00:00:00.000000Z
723,4,5,excelente,17142,2022-07-29T00:00:00.000000Z
724,4,5,excelente,17610,2021-09-04T00:00:00.000000Z
725,2,2,aceptable,18391,2023-01-09T00:00:00.000000Z
726,3,4,muy bueno,17934,2022-08-28T00:00:00.000000Z
727,5,5,excelente,52128,2022-01-12T00:00:00.000000Z
728,3,3,muy bueno,17084,2023-10-05T00:00:00.000000Z
729,2,1,regular,17625,2022-05-25T00:00:00.000000Z
730,2,2,aceptable,18113,2023-12-21T00:00:00.000000Z
731,1,1,deficiente,17273,2022-09-10T00:00:00.000000Z
732,4,3,muy bueno,17872,2022-11-02T00:00:00.000000Z
733,5,5,excelente,17943,2023-01-25T00:00:00.000000Z
734,2,3,aceptable,5241180,2021-02-05T00:00:00.000000Z
735,5,4,excelente,17650,2023-10-01T00:00:00.000000Z
736,4,3,muy bueno,18266,2022-10-11T00:00:00.000000Z
737,2,1,regular,5237114,2021-12-16T00:00:00.000000Z
738,5,5,excelente,5068873,2023-04-03T00:00:00.000000Z
739,1,1,deficiente,17927,2022-03-30T00:00:00.000000Z
740,3,3,muy bueno,17274,2022-09-01T00:00:00.000000Z
741,3,4,muy bueno,18497,2021-03-17T00:00:00.000000Z
742,1,1,deficiente,52040,2021-09-10T00:00:00.000000Z
743,1,1,deficiente,17364,2021-05-08T00:00:00.000000Z
744,2,2,aceptable,3962084,2023-01-19T00:00:00.000000Z
745,2,2,aceptable,16733,2021-12-24T00:00:00.000000Z
746,1,1,deficiente,17956,2022-12-05T00:00:00.000000Z
747,2,1,regular,5211393,2023-01-29T00:00:00.000000Z
748,5,4,excelente,18118,2021-06-18T00:00:00.000000Z
749,4,5,excelente,17924,2021-09-17T00:00:00.000000Z
750,3,4,muy bueno,3991019,2023-02-16T00:00:00.000000Z
751,3,4,muy bueno,18488,2023-10-26T00:00:00.000000Z
752,1,1,deficiente,17412,2021-09-14T00:00:00.000000Z
753,1,1,deficiente,5174650,2023-06-04T00:00:00.000000Z
754,1,2,regular,16697,2021-07-11T00:00:00.000000Z
755,2,2,aceptable,17167,2021-05-16T00:00:00.000000Z
756,2,3,aceptable,17696,2022-01-24T00:00:00.000000Z
757,4,3,muy bueno,16960,2021-04-21T00:00:00.000000Z
758,1,2,regular,18186,2023-11-12T00:00:00.000000Z
759,2,1,regular,17519,2021-07-01T00:00:00.000000Z
760,5,5,excelente,18425,2022-06-01T00:00:00.000000Z
761,5,4,excelente,52049,2022-09-06T00:00:00.000000Z
762,1,2,regular,16666,2023-11-21T00:00:00.000000Z
763,4,3,muy bueno,17434,2023-05-17T00:00:00.000000Z
764,1,1,deficiente,17800,2021-12-04T00:00:00.000000Z
765,1,1,deficiente,16874,2021-02-25T00:00:00.000000Z
766,2,3,aceptable,52164,2022-08-03T00:00:00.000000Z
767,1,2,regular,7125254,2022-11-22T00:00:00.000000Z
768,2,1,regular,52179,2023-01-12T00:00:00.000000Z
769,4,4,excelente,18631,2021-11-10T00:00:00.000000Z
770,3,4,muy bueno,18138,2021-09-11T00:00:00.000000Z
771,3,4,muy bueno,452347,2021-08-02T00:00:00.000000Z
772,4,4,excelente,17906,2023-07-05T00:00:00.000000Z
773,2,2,aceptable,3991213,2021-09-05T00:00:00.000000Z
774,2,3,aceptable,7021646,2021-11-27T00:00:00.000000Z
775,3,4,muy bueno,8799601,2021-08-22T00:00:00.000000Z
776,1,1,deficiente,6819614,2022-08-09T00:00:00.000000Z
777,1,2,regular,17324,2022-12-24T00:00:00.000000Z
778,2,2,aceptable,17934,2023-10-14T00:00:00.000000Z
779,3,4,muy bueno,17991,2022-06-13T00:00:00.000000Z
780,3,2,aceptable,3739833,2021-06-19T00:00:00.000000Z
781,1,1,deficiente,16985,2022-03-04T00:00:00.000000Z
782,1,2,regular,17886,2022-01-24T00:00:00.000000Z
783,5,5,excelente,17464,2022-06-08T00:00:00.000000Z
784,5,5,excelente,17375,2021-01-28T00:00:00.000000Z
785,1,1,deficiente,5237108,2022-07-25T00:00:00.000000Z
786,5,4,excelente,16699,2023-04-26T00:00:00.000000Z
787,5,5,excelente,17135,2021-06-06T00:00:00.000000Z
788,4,4,excelente,52221,2023-01-10T00:00:00.000000Z
789,2,2,aceptable,18309,2021-09-08T00:00:00.000000Z
790,4,3,muy bueno,8775149,2021-05-06T00:00:00.000000Z
791,5,5,excelente,17405,2021-12-22T00:00:00.000000Z
792,5,5,excelente,5209024,2021-01-02T00:00:00.000000Z
793,5,4,excelente,7125612,2023-11-25T00:00:00.000000Z
794,4,4,excelente,18109,2023-08-20T00:00:00.000000Z
795,1,2,regular,9237040,2023-04-25T00:00:00.000000Z
796,2,3,aceptable,17897,2021-05-12T00:00:00.000000Z
797,2,1,regular,17739,2022-10-09T00:00:00.000000Z
798,1,2,regular,4940263,2022-05-12T00:00:00.000000Z
799,2,2,aceptable,18394,2021-01-23T00:00:00.000000Z
800,4,4,excelente,7943813,2023-04-28T00:00:00.000000Z
801,4,4,excelente,17818,2023-10-12T00:00:00.000000Z
802,2,3,aceptable,8799638,2021-05-09T00:00:00.000000Z
803,5,5,excelente,16985,2022-10-20T00:00:00.000000Z
804,3,2,aceptable,5071591,2021-06-28T00:00:00.000000Z
805,4,4,excelente,17387,2021-09-23T00:00:00.000000Z
806,1,1,deficiente,17118,2023-12-07T00:00:00.000000Z
807,2,2,aceptable,17210,2021-09-10T00:00:00.000000Z
808,5,5,excelente,6819616,2023-03-05T00:00:00.000000Z
809,1,1,deficiente,52200,2022-02-20T00:00:00.000000Z
810,5,4,excelente,18052,2021-11-16T00:00:00.000000Z
811,1,1,deficiente,52129,2022-02-15T00:00:00.000000Z
812,5,4,excelente,18089,2022-08-03T00:00:00.000000Z
813,4,3,muy bueno,17863,2021-10-14T00:00:00.000000Z
814,2,3,aceptable,17556,2022-01-30T00:00:00.000000Z
815,4,4,excelente,17032,2023-09-04T00:00:00.000000Z
816,5,5,excelente,18423,2021-05-19T00:00:00.000000Z
817,3,3,muy bueno,52180,2022-10-30T00:00:00.000000Z
818,2,3,aceptable,17126,2023-06-09T00:00:00.000000Z
819,3,2,aceptable,7248182,2021-08-18T00:00:00.000000Z
820,3,3,muy bueno,16685,2023-10-12T00:00:00.000000Z
821,5,5,excelente,18005,2023-01-10T00:00:00.000000Z
822,5,4,excelente,17036,2022-07-28T00:00:00.000000Z
823,3,4,muy bueno,18182,2021-07-06T00:00:00.000000Z
824,2,1,regular,18153,2023-05-17T00:00:00.000000Z
825,1,1,deficiente,4794560,2021-03-03T00:00:00.000000Z
826,4,3,muy bueno,3573058,2023-08-14T00:00:00.000000Z
827,2,2,aceptable,18441,2023-10-29T00:00:00.000000Z
828,3,4,muy bueno,3566346,2023-09-20T00:00:00.000000Z
829,2,2,aceptable,7882665,2022-08-07T00:00:00.000000Z
830,5,4,excelente,8799554,2021-07-04T00:00:00.000000Z
831,5,4,excelente,16848,2022-09-20T00:00:00.000000Z
832,3,2,aceptable,7595815,2023-06-15T00:00:00.000000Z
833,4,4,excelente,17773,2021-08-02T00:00:00.000000Z
834,1,1,deficiente,18207,2021-12-19T00:00:00.000000Z
835,4,3,muy bueno,17026,2022-05-15T00:00:00.000000Z
836,3,4,muy bueno,7882656,2023-03-19T00:00:00.000000Z
837,1,1,deficiente,52182,2023-10-31T00:00:00.000000Z
838,1,1,deficiente,17064,2021-04-24T00:00:00.000000Z
839,2,2,aceptable,17822,2021-08-17T00:00:00.000000Z
840,2,1,regular,18283,2022-01-21T00:00:00.000000Z
841,5,5,excelente,18275,2021-04-11T00:00:00.000000Z
842,1,2,regular,18277,2023-12-20T00:00:00.000000Z
843,4,5,excelente,18567,2022-12-24T00:00:00.000000Z
844,1,1,deficiente,17171,2022-05-05T00:00:00.000000Z
845,2,2,aceptable,17214,2022-07-18T00:00:00.000000Z
846,5,5,excelente,18138,2021-05-14T00:00:00.000000Z
847,1,2,regular,17874,2022-04-11T00:00:00.000000Z
848,2,3,aceptable,18017,2023-05-15T00:00:00.000000Z
849,3,3,muy bueno,7887312,2021-04-28T00:00:00.000000Z
850,4,3,muy bueno,18080,2021-04-10T00:00:00.000000Z
851,4,5,excelente,18233,2022-02-08T00:00:00.000000Z
852,5,5,excelente,18341,2022-06-26T00:00:00.000000Z
853,3,2,aceptable,17698,2021-07-22T00:00:00.000000Z
854,2,2,aceptable,17165,2022-08-06T00:00:00.000000Z
855,4,4,excelente,17695,2023-08-27T00:00:00.000000Z
856,4,3,muy bueno,18280,2023-10-27T00:00:00.000000Z
857,5,4,excelente,16897,2021-08-24T00:00:00.000000Z
858,1,1,deficiente,18622,2023-09-09T00:00:00.000000Z
859,3,4,muy bueno,18183,2022-07-26T00:00:00.000000Z
