ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo,COORD_GIS,SISTEMA_COORD
52141,circuito deportivo elemental,141,pavones,14.0,moratalaz,operativo,446858.77,4472761.966,40.40377383,-3.62625867,calle,atenas,6b,28030.0,"atenas, 000006  b",20129222.0,2013-08-01T00:00:00.000000Z,d1453,ae21,1,deportivas,"[-3.62625867, 40.40377383]",WGS84
5219515,circuito deportivo elemental,72,arapiles,7.0,chamberi,operativo,439726.49,4476117.51,40.43351633,-3.71062337,calle,galileo,35,28015.0,5219515-DIRECCION_AUX-desconocido,31044128.0,2019-11-28T00:00:00.000000Z,d0702,ae21,6,deportivas,"[-3.71062337, 40.43351633]",WGS84
5220798,circuito deportivo elemental,183,ensanche de vallecas,18.0,villa de vallecas,operativo,449679.03,4468767.42,40.36796333,-3.59270868,calle,alto del retiro,13,28051.0,"alto del retiro, 000013",31045486.0,2020-01-13T00:00:00.000000Z,d1858,ae21,8,deportivas,"[-3.59270868, 40.36796333]",WGS84
52212,circuito deportivo elemental,172,san cristobal,17.0,villaverde,operativo,441319.92,4466329.17,40.34545165,-3.69093642,calle,burjasot,6,28021.0,"burjasot, 000006",11126090.0,2004-01-01T00:00:00.000000Z,d1751,ae21,4,deportivas,"[-3.69093642, 40.34545165]",WGS84
52214,circuito deportivo elemental,175,angeles,17.0,villaverde,operativo,440142.92,4467232.01,40.35350134,-3.70487885,calle,la tabernera del puerto,71,28041.0,"la tabernera del puerto, 000071",31055514.0,14/04/2015,d1754,ae21,5,deportivas,"[-3.70487885, 40.35350134]",WGS84
5261893,circuito deportivo elemental,54,hispanoamerica,5.0,chamartin,operativo,442938.95,4478431.56,40.45458902,-3.67295895,calle,puerto rico,22,28016.0,parque orlando zapata tamayo,11024272.0,2020-03-02T00:00:00.000000Z,d0503,ae21,13,deportivas,"[-3.67295895, 40.45458902]",WGS84
5800211,circuito deportivo elemental,183,ensanche de vallecas,18.0,villa de vallecas,operativo,446794.56,4469802.1,40.37710532,-3.62676807,calle,sierra vieja,38,28031.0,"sierra vieja, 000038",11130481.0,2020-02-21T00:00:00.000000Z,d1860,ae21,6,deportivas,"[-3.62676807, 40.37710532]",WGS84
7021646,circuito deportivo elemental,143,marroquina,14.0,moratalaz,operativo,446299.51,4473516.39,40.41053426,-3.63291271,calle,jose bergamin,60,28030.0,7021646-DIRECCION_AUX-desconocido,20091486.0,2020-05-19T00:00:00.000000Z,d1455,ae21,9,deportivas,"[-3.63291271, 40.41053426]",WGS84
7125254,circuito deportivo elemental,86,valverde,8.0,fuencarral - el pardo,operativo,441732.96,4482634.8,40.49236987,-3.68756716,calle,islas jarvi,5,28034.0,7125254-DIRECCION_AUX-desconocido,11047612.0,2020/06/01,d0858,ae21,3,deportivas,"[-3.68756716, 40.49236987]",WGS84
7126156,circuito deportivo elemental,192,valdebernardo,19.0,vicalvaro,operativo,446937.56,4472529.88,40.40168808,-3.62531085,calle,ladera de los almendros,18e,28032.0,LADERA DE LOS ALMENDROS 18 E,20161345.0,2020-06-30T00:00:00.000000Z,d1961,ae21,4,deportivas,"[-3.62531085, 40.40168808]",WGS84
5653877,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438984.052,4479183.02,40.46107752,-3.71967055,5653877-TIPO_VIA-desconocido,5653877-NOM_VIA-desconocido,5653877-NUM_VIA-desconocido,5653877-COD_POSTAL-desconocido,5653877-DIRECCION_AUX-desconocido,5653877-NDP-desconocido,2009-12-29T00:00:00.000000Z,5653877-CODIGO_INTERNO-desconocido,6,2,deportivas,"[-3.71967055, 40.46107752]",WGS84
5653890,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438927.647,4479067.913,40.46003645,-3.72032471,5653890-TIPO_VIA-desconocido,5653890-NOM_VIA-desconocido,5653890-NUM_VIA-desconocido,5653890-COD_POSTAL-desconocido,5653890-DIRECCION_AUX-desconocido,5653890-NDP-desconocido,2009-12-29T00:00:00.000000Z,5653890-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.72032471, 40.46003645]",WGS84
5653899,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438919.845,4479141.437,40.46069821,-3.7204238,5653899-TIPO_VIA-desconocido,5653899-NOM_VIA-desconocido,5653899-NUM_VIA-desconocido,5653899-COD_POSTAL-desconocido,5653899-DIRECCION_AUX-desconocido,5653899-NDP-desconocido,2009-12-29T00:00:00.000000Z,5653899-CODIGO_INTERNO-desconocido,6,2,deportivas,"[-3.7204238, 40.46069821]",WGS84
5653903,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,439096.557,4478435.004,40.45434736,-3.71827191,5653903-TIPO_VIA-desconocido,5653903-NOM_VIA-desconocido,5653903-NUM_VIA-desconocido,5653903-COD_POSTAL-desconocido,5653903-DIRECCION_AUX-desconocido,5653903-NDP-desconocido,2009-12-29T00:00:00.000000Z,5653903-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.71827191, 40.45434736]",WGS84
5653907,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438968.481,4478488.091,40.45481619,-3.71978738,5653907-TIPO_VIA-desconocido,5653907-NOM_VIA-desconocido,5653907-NUM_VIA-desconocido,5653907-COD_POSTAL-desconocido,5653907-DIRECCION_AUX-desconocido,5653907-NDP-desconocido,5653907,5653907-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.71978738, 40.45481619]",WGS84
5653914,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438874.688,4478522.312,40.45511758,-3.72089676,5653914-TIPO_VIA-desconocido,5653914-NOM_VIA-desconocido,5653914-NUM_VIA-desconocido,5653914-COD_POSTAL-desconocido,5653914-DIRECCION_AUX-desconocido,5653914-NDP-desconocido,2009-12-29T00:00:00.000000Z,5653914-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.72089676, 40.45511758]",WGS84
5653933,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438725.332,4478429.974,40.45427476,-3.72264918,5653933-TIPO_VIA-desconocido,5653933-NOM_VIA-desconocido,5653933-NUM_VIA-desconocido,5653933-COD_POSTAL-desconocido,5653933-DIRECCION_AUX-desconocido,5653933-NDP-desconocido,5653933,5653933-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.72264918, 40.45427476]",WGS84
5653950,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438638.666,4478404.847,40.45404201,-3.72366878,5653950-TIPO_VIA-desconocido,5653950-NOM_VIA-desconocido,5653950-NUM_VIA-desconocido,5653950-COD_POSTAL-desconocido,5653950-DIRECCION_AUX-desconocido,5653950-NDP-desconocido,2009-12-29T00:00:00.000000Z,5653950-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.72366878, 40.45404201]",WGS84
5653963,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438572.422,4478400.727,40.45400001,-3.72444958,5653963-TIPO_VIA-desconocido,5653963-NOM_VIA-desconocido,5653963-NUM_VIA-desconocido,5653963-COD_POSTAL-desconocido,5653963-DIRECCION_AUX-desconocido,5653963-NDP-desconocido,5653963,5653963-CODIGO_INTERNO-desconocido,6,2,deportivas,"[-3.72444958, 40.45400001]",WGS84
5653967,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438570.968,4478446.594,40.45441309,-3.72447116,5653967-TIPO_VIA-desconocido,5653967-NOM_VIA-desconocido,5653967-NUM_VIA-desconocido,5653967-COD_POSTAL-desconocido,5653967-DIRECCION_AUX-desconocido,5653967-NDP-desconocido,2009-12-29T00:00:00.000000Z,5653967-CODIGO_INTERNO-desconocido,6,3,deportivas,"[-3.72447116, 40.45441309]",WGS84
5653984,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438665.869,4478560.511,40.4554463,-3.72336302,5653984-TIPO_VIA-desconocido,5653984-NOM_VIA-desconocido,5653984-NUM_VIA-desconocido,5653984-COD_POSTAL-desconocido,5653984-DIRECCION_AUX-desconocido,5653984-NDP-desconocido,2009-12-29T00:00:00.000000Z,5653984-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.72336302, 40.4554463]",WGS84
5654006,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438624.853,4478663.043,40.45636692,-3.72385663,5654006-TIPO_VIA-desconocido,5654006-NOM_VIA-desconocido,5654006-NUM_VIA-desconocido,5654006-COD_POSTAL-desconocido,5654006-DIRECCION_AUX-desconocido,5654006-NDP-desconocido,2009-12-29T00:00:00.000000Z,5654006-CODIGO_INTERNO-desconocido,6,3,deportivas,"[-3.72385663, 40.45636692]",WGS84
5654014,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438637.214,4478757.722,40.45722074,-3.72372001,5654014-TIPO_VIA-desconocido,5654014-NOM_VIA-desconocido,5654014-NUM_VIA-desconocido,5654014-COD_POSTAL-desconocido,5654014-DIRECCION_AUX-desconocido,5654014-NDP-desconocido,5654014,5654014-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.72372001, 40.45722074]",WGS84
5654018,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438687.323,4478862.406,40.45816747,-3.72313918,5654018-TIPO_VIA-desconocido,5654018-NOM_VIA-desconocido,5654018-NUM_VIA-desconocido,5654018-COD_POSTAL-desconocido,5654018-DIRECCION_AUX-desconocido,5654018-NDP-desconocido,2009-12-29T00:00:00.000000Z,5654018-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.72313918, 40.45816747]",WGS84
5654037,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438526.878,4478941.323,40.45886653,-3.72503901,5654037-TIPO_VIA-desconocido,5654037-NOM_VIA-desconocido,5654037-NUM_VIA-desconocido,5654037-COD_POSTAL-desconocido,5654037-DIRECCION_AUX-desconocido,5654037-NDP-desconocido,2009-12-29T00:00:00.000000Z,5654037-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.72503901, 40.45886653]",WGS84
5654051,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438475.265,4478974.779,40.45916409,-3.72565095,5654051-TIPO_VIA-desconocido,5654051-NOM_VIA-desconocido,5654051-NUM_VIA-desconocido,5654051-COD_POSTAL-desconocido,5654051-DIRECCION_AUX-desconocido,5654051-NDP-desconocido,5654051,5654051-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.72565095, 40.45916409]",WGS84
5654055,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438510.608,4479055.377,40.45989276,-3.72524194,5654055-TIPO_VIA-desconocido,5654055-NOM_VIA-desconocido,5654055-NUM_VIA-desconocido,5654055-COD_POSTAL-desconocido,5654055-DIRECCION_AUX-desconocido,5654055-NDP-desconocido,2009-12-29T00:00:00.000000Z,5654055-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.72524194, 40.45989276]",WGS84
7127774,circuito deportivo elemental,65,valdeacederas,6.0,tetuan,operativo,439802.73,4479792.32,40.46662604,-3.71007292,calle,villaamil,90,28039.0,PARQUE AGUSTIN RODRIGUEZ SAHAGUN (HUERTA OBISOPO),31050938.0,2020-11-06T00:00:00.000000Z,d0655,ae21,5,deportivas,"[-3.71007292, 40.46662604]",WGS84
7144128,circuito deportivo elemental,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,447694.56,4473645.06,40.41178224,-3.61648218,avenida,daroca,299,28032.0,DAROCA 299,31041868.0,2020-09-17T00:00:00.000000Z,d1965,ae21,14,deportivas,"[-3.61648218, 40.41178224]",WGS84
7144369,circuito deportivo elemental,192,valdebernardo,19.0,vicalvaro,operativo,446807.16,4471806.38,40.39516201,-3.626787,calle,pendulo,3a,28032.0,"PENDULO, 3 A",20123311.0,2020-09-17T00:00:00.000000Z,d1964,ae21,9,deportivas,"[-3.626787, 40.39516201]",WGS84
7162545,circuito deportivo elemental,15,universidad,1.0,centro,operativo,440200.78,4474716.44,40.4209291,-3.70490012,plaza,santa maria soledad torres acosta,1 b,28004.0,"SANTA MARIA SOLEDAD TORRES ACOSTA, 1",31037270.0,02-13-2019,d0102,ae21,5,deportivas,"[-3.70490012, 40.4209291]",WGS84
7248141,circuito deportivo elemental,175,angeles,17.0,villaverde,operativo,441038.68,4466854.979,40.35016863,-3.69429626,calle,alcocer,1,28021.0,alcocer 1,11128272.0,2020/11/17,d1760,ae21,7,deportivas,"[-3.69429626, 40.35016863]",WGS84
7356676,circuito deportivo elemental,116,buenavista,11.0,carabanchel,operativo,436062.18,4469289.25,40.37173107,-3.75313619,calle,guitarra,9,28044.0,CALLE DE LA GUITARRA 9,11077474.0,2020-12-01T00:00:00.000000Z,d1157,ae21,3,deportivas,"[-3.75313619, 40.37173107]",WGS84
7761231,circuito deportivo elemental,171,villaverde alto - casco historico de villaverde,17.0,villaverde,operativo,440222.26,4465963.27,40.34207749,-3.70382579,calle,lenguas,6g,28021.0,CALLE DE LAS LENGUAS 6,31019468.0,2021-02-22T00:00:00.000000Z,d1761,ae21,7,deportivas,"[-3.70382579, 40.34207749]",WGS84
7802438,circuito deportivo elemental,125,moscardo,12.0,usera,operativo,440081.98,4471581.67,40.39268103,-3.70600527,paseo,santa maria de la cabeza,93,28026.0,SANTA MARIA DE LA CABEZA 93,31027444.0,2021-02-22T00:00:00.000000Z,d1256,ae21,7,deportivas,"[-3.70600527, 40.39268103]",WGS84
7802522,circuito deportivo elemental,116,buenavista,11.0,carabanchel,operativo,437232.45,4469088.11,40.37000805,-3.73933265,avenida,euro,16,28054.0,AVENIDA DEL EURO 16,31031211.0,2024-01-01T00:00:00.000000Z,d1158,ae21,7,deportivas,"[-3.73933265, 40.37000805]",WGS84
7837848,circuito deportivo elemental,136,numancia,13.0,puente de vallecas,operativo,444908.62,4472281.35,40.3993174,-3.64919782,autovia,a-3,500sa,28038.0,7837848-DIRECCION_AUX-desconocido,31031227.0,2021-03-22T00:00:00.000000Z,d1357,ae21,7,deportivas,"[-3.64919782, 40.3993174]",WGS84
7839105,circuito deportivo elemental,86,valverde,8.0,fuencarral - el pardo,operativo,442972.17,4484591.09,40.51007898,-3.67312124,calle,fromista,15 a,28050.0,7839105-DIRECCION_AUX-desconocido,31012691.0,2021-03-24T00:00:00.000000Z,d0861,ae21,7,deportivas,"[-3.67312124, 40.51007898]",WGS84
7840483,circuito deportivo elemental,183,ensanche de vallecas,18.0,villa de vallecas,operativo,446458.15,4469611.19,40.37536393,-3.63071477,calle,tineo,13,28031.0,CALLE DE TINEO 13,31016534.0,2021-03-25T00:00:00.000000Z,d1862,ae21,7,deportivas,"[-3.63071477, 40.37536393]",WGS84
7853205,circuito deportivo elemental,95,valdemarin,9.0,moncloa - aravaca,operativo,433250.01,4479877.53,40.46689298,-3.78736965,avenida,valdemarin,109,28023.0,"CAMINO LA ZARZUELA , ASCENDIENTE 1: 095 · VA",20166358.0,2021-03-29 00:00:00,d0953,ae21,7,deportivas,"[-3.78736965, 40.46689298]",WGS84
7861611,circuito deportivo elemental,127,pradolongo,12.0,usera,operativo,440520.94,4470048.47,40.37890062,-3.70069029,calle,tomelloso,63,28026.0,"TOMELLOSO,63",11082377.0,2021-04-16T00:00:00.000000Z,d1258,ae21,11,deportivas,"[-3.70069029, 40.37890062]",WGS84
7872643,circuito deportivo elemental,33,estrella,3.0,retiro,operativo,443925.04,4474193.6,40.41647838,-3.66095612,7872643-TIPO_VIA-desconocido,7872643-NOM_VIA-desconocido,7872643-NUM_VIA-desconocido,7872643-COD_POSTAL-desconocido,parque roma,7872643-NDP-desconocido,2021-04-30T00:00:00.000000Z,d0351,ae21,14,deportivas,"[-3.66095612, 40.41647838]",WGS84
7887312,circuito deportivo elemental,54,hispanoamerica,5.0,chamartin,operativo,442936.43,4478574.2,40.45587381,-3.67300149,calle,uruguay,23,28016.0,"C · CALLE VICTOR DE LA SERNA 31 - 33 , ASCENDIENT",11025164.0,fecha_incorrecta,d0505,ae21,14,deportivas,"[-3.67300149, 40.45587381]",WGS84
7896349,circuito deportivo elemental,107,aguilas,10.0,latina,operativo,434512.322,4469820.554,40.37639694,-3.77144531,calle,soledad cazorla,20,28044.0,7896349-DIRECCION_AUX-desconocido,20020646.0,2021-05-20T00:00:00.000000Z,d1066,ae21,7,deportivas,"[-3.77144531, 40.37639694]",WGS84
7902175,circuito deportivo elemental,116,buenavista,11.0,carabanchel,operativo,435784.086,4468490.01,40.36450978,-3.75633116,calle,morales,13,28054.0,salvador allende,31001529.0,2021-05-26T00:00:00.000000Z,d1160,ae21,9,deportivas,"[-3.75633116, 40.36450978]",WGS84
7908163,circuito deportivo elemental,75,rios rosas,7.0,chamberi,operativo,440903.14,4477517.69,40.44621422,-3.69688191,calle,raimundo fernandez villaverde,50,28003.0,7908163-DIRECCION_AUX-desconocido,11042234.0,06-18-2021,d0703,ae21,8,deportivas,"[-3.69688191, 40.44621422]",WGS84
7927322,circuito deportivo elemental,175,angeles,17.0,villaverde,operativo,440578.013,4467984.537,40.36031165,-3.69982564,calle,la cancion del olvido,48,28041.0,parque de ingenieros,11129067.0,2021-06-03T00:00:00.000000Z,d1762,ae21,15,deportivas,"[-3.69982564, 40.36031165]",WGS84
7928019,circuito deportivo elemental,133,palomeras bajas,13.0,puente de vallecas,operativo,444422.63,4471304.541,40.39048543,-3.65483913,calle,escritor,3,28038.0,parque azorin,20003182.0,2021-05-13T00:00:00.000000Z,d1361,ae21,15,deportivas,"[-3.65483913, 40.39048543]",WGS84
7928053,circuito deportivo elemental,182,santa eugenia,18.0,villa de vallecas,operativo,448275.281,4470285.356,40.38155205,-3.60936513,calle,zazuar,8,28031.0,santa egugenia,11131614.0,2021-05-17T00:00:00.000000Z,d1863,ae21,17,deportivas,"[-3.60936513, 40.38155205]",WGS84
7928425,circuito deportivo elemental,193,valderrivas,19.0,vicalvaro,operativo,448792.898,4472000.735,40.39703735,-3.60340535,calle,caliza,22,28032.0,av. gran via del este,20180508.0,2021-05-06T00:00:00.000000Z,d1967,ae21,16,deportivas,"[-3.60340535, 40.39703735]",WGS84
7943813,circuito deportivo elemental,173,butarque,17.0,villaverde,operativo,442286.467,4466829.38,40.35002528,-3.67960168,calle,oro,16,28021.0,c. calcio,31050200.0,2021-08-26T00:00:00.000000Z,d1764,ae21,22,deportivas,"[-3.67960168, 40.35002528]",WGS84
8776080,circuito deportivo elemental,86,valverde,8.0,fuencarral - el pardo,operativo,443612.825,4484668.258,40.51081793,-3.66556671,calle,portomarin,21,28050.0,de santiso,31050947.0,2021-10-27T00:00:00.000000Z,d0869,ae21,7,deportivas,"[-3.66556671, 40.51081793]",WGS84
8785833,circuito deportivo elemental,151,ventas,15.0,ciudad lineal,operativo,444146.812,4474946.442,40.42327531,-3.65840837,calle,ricardo ortiz,84,28017.0,parque de ricardo ortiz,11103458.0,2022-02-15 00:00:00,d1554,ae21,9,deportivas,"[-3.65840837, 40.42327531]",WGS84
8799532,circuito deportivo elemental,85,la paz,8.0,fuencarral - el pardo,operativo,440771.795,4481755.996,40.48438525,-3.69882625,calle,santiago de compostela,40,28034.0,narcis monturiol,11045914.0,2022/03/29,d0871,ae21,8,deportivas,"[-3.69882625, 40.48438525]",WGS84
8799543,circuito deportivo elemental,183,ensanche de vallecas,18.0,villa de vallecas,operativo,446768.99,4468922.094,40.369176,-3.62699579,avenida,mayorazgo,30,28051.0,c/granja de san idelfonso,31065785.0,2022-03-29 00:00:00,d1867,ae21,8,deportivas,"[-3.62699579, 40.369176]",WGS84
8799549,circuito deportivo elemental,97,aravaca,9.0,moncloa - aravaca,operativo,433907.73,4479309.895,40.46183218,-3.77955288,paseo,ermita,30,28023.0,araiz,11057313.0,2022-04-05T00:00:00.000000Z,d0959,ae21,15,deportivas,"[-3.77955288, 40.46183218]",WGS84
5654059,area de juegos/especial,93,ciudad universitaria,9.0,moncloa - aravaca,operativo,438626.189,4479108.049,40.4603758,-3.7238839,5654059-TIPO_VIA-desconocido,5654059-NOM_VIA-desconocido,5654059-NUM_VIA-desconocido,5654059-COD_POSTAL-desconocido,5654059-DIRECCION_AUX-desconocido,5654059-NDP-desconocido,2009-12-29T00:00:00.000000Z,5654059-CODIGO_INTERNO-desconocido,6,1,deportivas,"[-3.7238839, 40.4603758]",WGS84
5107830,circuito deportivo elemental,145,fontarron,14.0,moratalaz,operativo,444361.49,4473025.98,40.40598909,-3.6557099,avenida,moratalaz,54,28030.0,"avda moratalaz, 000054",20152921.0,2019-05-21T00:00:00.000000Z,d1454,ae21,11,deportivas,"[-3.6557099, 40.40598909]",WGS84
52130,circuito deportivo elemental,134,palomeras sureste,13.0,puente de vallecas,operativo,446218.38,4471206.8,40.38972279,-3.63367374,calle,rafael fernandez hijicos,23,28038.0,"avda miguel hernandez, 000011",11096620.0,2013-08-01T00:00:00.000000Z,d1350,ae21,11,deportivas,"[-3.63367374, 40.38972279]",WGS84
52132,circuito deportivo elemental,131,entrevias,13.0,puente de vallecas,operativo,443212.722,4469309.766,40.37243371,-3.66891616,ronda,sur,219,28053.0,"rda sur, 000008",20084211.0,2013-08-01T00:00:00.000000Z,d1352,ae21,13,deportivas,"[-3.66891616, 40.37243371]",WGS84
52139,circuito deportivo elemental,142,horcajo,14.0,moratalaz,operativo,446663.4,4473627.64,40.41155987,-3.62863349,calle,fuente carrantona,61,28030.0,"fuente carrantona, 000061",31041857.0,2013-08-01T00:00:00.000000Z,d1451,ae21,11,deportivas,"[-3.62863349, 40.41155987]",WGS84
5218552,circuito deportivo elemental,64,almenara,6.0,tetuan,operativo,440974.38,4480217.33,40.47053877,-3.69629293,calle,montoya,57,28029.0,5218552-DIRECCION_AUX-desconocido,11033227.0,2019-12-17T00:00:00.000000Z,d0654,ae21,4,deportivas,"[-3.69629293, 40.47053877]",WGS84
5219935,area de juegos/especial,162,piovera,16.0,hortaleza,operativo,446686.97,4478402.96,40.45458025,-3.62875627,5219935-TIPO_VIA-desconocido,5219935-NOM_VIA-desconocido,5219935-NUM_VIA-desconocido,28043.0,5219935-DIRECCION_AUX-desconocido,20055118.0,01/01/04,cd_110001,6,4,deportivas,"[-3.62875627, 40.45458025]",WGS84
